"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2018M09","Belgium","Index, 2015=100","All-items HICP","107.10",""
"2018M09","Bulgaria","Index, 2015=100","All-items HICP","103.39",""
"2018M09","Czechia","Index, 2015=100","All-items HICP","105.3",""
"2018M09","Denmark","Index, 2015=100","All-items HICP","102.0",""
"2018M09","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.3",""
"2018M09","Estonia","Index, 2015=100","All-items HICP","109.26",""
"2018M09","Ireland","Index, 2015=100","All-items HICP","101.4",""
"2018M09","Greece","Index, 2015=100","All-items HICP","103.08",""
"2018M09","Spain","Index, 2015=100","All-items HICP","104.06",""
"2018M09","France","Index, 2015=100","All-items HICP","104.12",""
"2018M09","Croatia","Index, 2015=100","All-items HICP","102.96",""
"2018M09","Italy","Index, 2015=100","All-items HICP","103.5",""
"2018M09","Cyprus","Index, 2015=100","All-items HICP","102.11",""
"2018M09","Latvia","Index, 2015=100","All-items HICP","106.44",""
"2018M09","Lithuania","Index, 2015=100","All-items HICP","107.85",""
"2018M09","Luxembourg","Index, 2015=100","All-items HICP","105.38",""
"2018M09","Hungary","Index, 2015=100","All-items HICP","106.82",""
"2018M09","Malta","Index, 2015=100","All-items HICP","106.69",""
"2018M09","Netherlands","Index, 2015=100","All-items HICP","103.36",""
"2018M09","Austria","Index, 2015=100","All-items HICP","106.11",""
"2018M09","Poland","Index, 2015=100","All-items HICP","102.7",""
"2018M09","Portugal","Index, 2015=100","All-items HICP","105.03",""
"2018M09","Romania","Index, 2015=100","All-items HICP","104.62",""
"2018M09","Slovenia","Index, 2015=100","All-items HICP","103.84",""
"2018M09","Slovakia","Index, 2015=100","All-items HICP","103.81",""
"2018M09","Finland","Index, 2015=100","All-items HICP","102.78",""
"2018M09","Sweden","Index, 2015=100","All-items HICP","106.05",""
"2018M10","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.62",""
"2018M10","Belgium","Index, 2015=100","All-items HICP","107.80",""
"2018M10","Bulgaria","Index, 2015=100","All-items HICP","103.55",""
"2018M10","Czechia","Index, 2015=100","All-items HICP","105.7",""
"2018M10","Denmark","Index, 2015=100","All-items HICP","102.3",""
"2018M10","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.4",""
"2018M10","Estonia","Index, 2015=100","All-items HICP","109.86",""
"2018M10","Ireland","Index, 2015=100","All-items HICP","101.2",""
"2018M10","Greece","Index, 2015=100","All-items HICP","103.59",""
"2018M10","Spain","Index, 2015=100","All-items HICP","104.77",""
"2018M10","France","Index, 2015=100","All-items HICP","104.24",""
"2018M10","Croatia","Index, 2015=100","All-items HICP","103.12",""
"2018M10","Italy","Index, 2015=100","All-items HICP","103.7",""
"2018M10","Cyprus","Index, 2015=100","All-items HICP","101.78",""
"2018M10","Latvia","Index, 2015=100","All-items HICP","106.75",""
"2018M10","Lithuania","Index, 2015=100","All-items HICP","108.42",""
"2018M10","Luxembourg","Index, 2015=100","All-items HICP","105.64",""
"2018M10","Hungary","Index, 2015=100","All-items HICP","107.35",""
"2018M10","Malta","Index, 2015=100","All-items HICP","105.45",""
"2018M10","Netherlands","Index, 2015=100","All-items HICP","103.89",""
"2018M10","Austria","Index, 2015=100","All-items HICP","106.62",""
"2018M10","Poland","Index, 2015=100","All-items HICP","103.1",""
"2018M10","Portugal","Index, 2015=100","All-items HICP","104.49",""
"2018M10","Romania","Index, 2015=100","All-items HICP","105.26",""
"2018M10","Slovenia","Index, 2015=100","All-items HICP","104.21",""
"2018M10","Slovakia","Index, 2015=100","All-items HICP","103.90",""
"2018M10","Finland","Index, 2015=100","All-items HICP","103.05",""
"2018M10","Sweden","Index, 2015=100","All-items HICP","105.89",""
"2018M11","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.11",""
"2018M11","Belgium","Index, 2015=100","All-items HICP","107.63",""
"2018M11","Bulgaria","Index, 2015=100","All-items HICP","103.25",""
"2018M11","Czechia","Index, 2015=100","All-items HICP","105.4",""
"2018M11","Denmark","Index, 2015=100","All-items HICP","102.0",""
"2018M11","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","104.2",""
"2018M11","Estonia","Index, 2015=100","All-items HICP","108.97",""
"2018M11","Ireland","Index, 2015=100","All-items HICP","100.8",""
"2018M11","Greece","Index, 2015=100","All-items HICP","101.96",""
"2018M11","Spain","Index, 2015=100","All-items HICP","104.52",""
"2018M11","France","Index, 2015=100","All-items HICP","104.00",""
"2018M11","Croatia","Index, 2015=100","All-items HICP","102.60",""
"2018M11","Italy","Index, 2015=100","All-items HICP","103.4",""
"2018M11","Cyprus","Index, 2015=100","All-items HICP","100.25",""
"2018M11","Latvia","Index, 2015=100","All-items HICP","106.57",""
"2018M11","Lithuania","Index, 2015=100","All-items HICP","108.22",""
"2018M11","Luxembourg","Index, 2015=100","All-items HICP","105.47",""
"2018M11","Hungary","Index, 2015=100","All-items HICP","106.98",""
"2018M11","Malta","Index, 2015=100","All-items HICP","102.35",""
"2018M11","Netherlands","Index, 2015=100","All-items HICP","103.37",""
"2018M11","Austria","Index, 2015=100","All-items HICP","106.64",""
"2018M11","Poland","Index, 2015=100","All-items HICP","103.1",""
"2018M11","Portugal","Index, 2015=100","All-items HICP","103.43",""
"2018M11","Romania","Index, 2015=100","All-items HICP","104.96",""
"2018M11","Slovenia","Index, 2015=100","All-items HICP","104.31",""
"2018M11","Slovakia","Index, 2015=100","All-items HICP","103.76",""
"2018M11","Finland","Index, 2015=100","All-items HICP","103.13",""
"2018M11","Sweden","Index, 2015=100","All-items HICP","105.77",""
"2018M12","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.08",""
"2018M12","Belgium","Index, 2015=100","All-items HICP","107.39",""
"2018M12","Bulgaria","Index, 2015=100","All-items HICP","103.21",""
"2018M12","Czechia","Index, 2015=100","All-items HICP","105.4",""
"2018M12","Denmark","Index, 2015=100","All-items HICP","101.6",""
"2018M12","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","104.4",""
"2018M12","Estonia","Index, 2015=100","All-items HICP","108.64",""
"2018M12","Ireland","Index, 2015=100","All-items HICP","100.7",""
"2018M12","Greece","Index, 2015=100","All-items HICP","101.88",""
"2018M12","Spain","Index, 2015=100","All-items HICP","104.00",""
"2018M12","France","Index, 2015=100","All-items HICP","104.10",""
"2018M12","Croatia","Index, 2015=100","All-items HICP","101.96",""
"2018M12","Italy","Index, 2015=100","All-items HICP","103.3",""
"2018M12","Cyprus","Index, 2015=100","All-items HICP","99.31",""
"2018M12","Latvia","Index, 2015=100","All-items HICP","106.21",""
"2018M12","Lithuania","Index, 2015=100","All-items HICP","107.68",""
"2018M12","Luxembourg","Index, 2015=100","All-items HICP","104.78",""
"2018M12","Hungary","Index, 2015=100","All-items HICP","106.58",""
"2018M12","Malta","Index, 2015=100","All-items HICP","102.13",""
"2018M12","Netherlands","Index, 2015=100","All-items HICP","103.35",""
"2018M12","Austria","Index, 2015=100","All-items HICP","106.74",""
"2018M12","Poland","Index, 2015=100","All-items HICP","103.1",""
"2018M12","Portugal","Index, 2015=100","All-items HICP","103.02",""
"2018M12","Romania","Index, 2015=100","All-items HICP","105.06",""
"2018M12","Slovenia","Index, 2015=100","All-items HICP","103.68",""
"2018M12","Slovakia","Index, 2015=100","All-items HICP","103.61",""
"2018M12","Finland","Index, 2015=100","All-items HICP","102.93",""
"2018M12","Sweden","Index, 2015=100","All-items HICP","106.29",""
"2019M01","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.22",""
"2019M01","Belgium","Index, 2015=100","All-items HICP","105.69",""
"2019M01","Bulgaria","Index, 2015=100","All-items HICP","103.43",""
"2019M01","Czechia","Index, 2015=100","All-items HICP","106.5",""
"2019M01","Denmark","Index, 2015=100","All-items HICP","101.8",""
"2019M01","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.4",""
"2019M01","Estonia","Index, 2015=100","All-items HICP","108.18",""
"2019M01","Ireland","Index, 2015=100","All-items HICP","100.0",""
"2019M01","Greece","Index, 2015=100","All-items HICP","100.54",""
"2019M01","Spain","Index, 2015=100","All-items HICP","102.26",""
"2019M01","France","Index, 2015=100","All-items HICP","103.52",""
"2019M01","Croatia","Index, 2015=100","All-items HICP","101.32",""
"2019M01","Italy","Index, 2015=100","All-items HICP","101.5",""
"2019M01","Cyprus","Index, 2015=100","All-items HICP","98.53",""
"2019M01","Latvia","Index, 2015=100","All-items HICP","106.53",""
"2019M01","Lithuania","Index, 2015=100","All-items HICP","107.60",""
"2019M01","Luxembourg","Index, 2015=100","All-items HICP","103.58",""
"2019M01","Hungary","Index, 2015=100","All-items HICP","106.88",""
"2019M01","Malta","Index, 2015=100","All-items HICP","100.58",""
"2019M01","Netherlands","Index, 2015=100","All-items HICP","103.13",""
"2019M01","Austria","Index, 2015=100","All-items HICP","105.62",""
"2019M01","Poland","Index, 2015=100","All-items HICP","103.0",""
"2019M01","Portugal","Index, 2015=100","All-items HICP","101.73",""
"2019M01","Romania","Index, 2015=100","All-items HICP","105.98",""
"2019M01","Slovenia","Index, 2015=100","All-items HICP","102.78",""
"2019M01","Slovakia","Index, 2015=100","All-items HICP","104.86",""
"2019M01","Finland","Index, 2015=100","All-items HICP","102.48",""
"2019M01","Sweden","Index, 2015=100","All-items HICP","105.13",""
"2019M02","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.57",""
"2019M02","Belgium","Index, 2015=100","All-items HICP","107.62",""
"2019M02","Bulgaria","Index, 2015=100","All-items HICP","103.73",""
"2019M02","Czechia","Index, 2015=100","All-items HICP","106.8",""
"2019M02","Denmark","Index, 2015=100","All-items HICP","102.3",""
"2019M02","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.9",""
"2019M02","Estonia","Index, 2015=100","All-items HICP","108.38",""
"2019M02","Ireland","Index, 2015=100","All-items HICP","100.8",""
"2019M02","Greece","Index, 2015=100","All-items HICP","100.86",""
"2019M02","Spain","Index, 2015=100","All-items HICP","102.47",""
"2019M02","France","Index, 2015=100","All-items HICP","103.64",""
"2019M02","Croatia","Index, 2015=100","All-items HICP","101.41",""
"2019M02","Italy","Index, 2015=100","All-items HICP","101.2",""
"2019M02","Cyprus","Index, 2015=100","All-items HICP","98.36",""
"2019M02","Latvia","Index, 2015=100","All-items HICP","106.64",""
"2019M02","Lithuania","Index, 2015=100","All-items HICP","107.86",""
"2019M02","Luxembourg","Index, 2015=100","All-items HICP","105.31",""
"2019M02","Hungary","Index, 2015=100","All-items HICP","107.47",""
"2019M02","Malta","Index, 2015=100","All-items HICP","101.50",""
"2019M02","Netherlands","Index, 2015=100","All-items HICP","104.44",""
"2019M02","Austria","Index, 2015=100","All-items HICP","105.61",""
"2019M02","Poland","Index, 2015=100","All-items HICP","103.3",""
"2019M02","Portugal","Index, 2015=100","All-items HICP","101.45",""
"2019M02","Romania","Index, 2015=100","All-items HICP","107.00",""
"2019M02","Slovenia","Index, 2015=100","All-items HICP","103.50",""
"2019M02","Slovakia","Index, 2015=100","All-items HICP","105.09",""
"2019M02","Finland","Index, 2015=100","All-items HICP","103.04",""
"2019M02","Sweden","Index, 2015=100","All-items HICP","105.88",""
"2019M03","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.50",""
"2019M03","Belgium","Index, 2015=100","All-items HICP","107.86",""
"2019M03","Bulgaria","Index, 2015=100","All-items HICP","103.95",""
"2019M03","Czechia","Index, 2015=100","All-items HICP","107.0",""
"2019M03","Denmark","Index, 2015=100","All-items HICP","102.4",""
"2019M03","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","104.4",""
"2019M03","Estonia","Index, 2015=100","All-items HICP","108.83",""
"2019M03","Ireland","Index, 2015=100","All-items HICP","101.6",""
"2019M03","Greece","Index, 2015=100","All-items HICP","102.32",""
"2019M03","Spain","Index, 2015=100","All-items HICP","103.90",""
"2019M03","France","Index, 2015=100","All-items HICP","104.55",""
"2019M03","Croatia","Index, 2015=100","All-items HICP","102.20",""
"2019M03","Italy","Index, 2015=100","All-items HICP","103.5",""
"2019M03","Cyprus","Index, 2015=100","All-items HICP","99.49",""
"2019M03","Latvia","Index, 2015=100","All-items HICP","107.85",""
"2019M03","Lithuania","Index, 2015=100","All-items HICP","108.88",""
"2019M03","Luxembourg","Index, 2015=100","All-items HICP","105.63",""
"2019M03","Hungary","Index, 2015=100","All-items HICP","108.23",""
"2019M03","Malta","Index, 2015=100","All-items HICP","102.47",""
"2019M03","Netherlands","Index, 2015=100","All-items HICP","104.98",""
"2019M03","Austria","Index, 2015=100","All-items HICP","106.81",""
"2019M03","Poland","Index, 2015=100","All-items HICP","103.7",""
"2019M03","Portugal","Index, 2015=100","All-items HICP","103.53",""
"2019M03","Romania","Index, 2015=100","All-items HICP","107.58",""
"2019M03","Slovenia","Index, 2015=100","All-items HICP","104.23",""
"2019M03","Slovakia","Index, 2015=100","All-items HICP","105.78",""
"2019M03","Finland","Index, 2015=100","All-items HICP","103.15",""
"2019M03","Sweden","Index, 2015=100","All-items HICP","106.10",""
"2019M04","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.26",""
"2019M04","Belgium","Index, 2015=100","All-items HICP","108.11",""
"2019M04","Bulgaria","Index, 2015=100","All-items HICP","104.60",""
"2019M04","Czechia","Index, 2015=100","All-items HICP","107.1",""
"2019M04","Denmark","Index, 2015=100","All-items HICP","102.7",""
"2019M04","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.4",""
"2019M04","Estonia","Index, 2015=100","All-items HICP","110.50",""
"2019M04","Ireland","Index, 2015=100","All-items HICP","102.0",""
"2019M04","Greece","Index, 2015=100","All-items HICP","103.33",""
"2019M04","Spain","Index, 2015=100","All-items HICP","105.06",""
"2019M04","France","Index, 2015=100","All-items HICP","104.93",""
"2019M04","Croatia","Index, 2015=100","All-items HICP","102.86",""
"2019M04","Italy","Index, 2015=100","All-items HICP","104.0",""
"2019M04","Cyprus","Index, 2015=100","All-items HICP","100.74",""
"2019M04","Latvia","Index, 2015=100","All-items HICP","108.86",""
"2019M04","Lithuania","Index, 2015=100","All-items HICP","109.85",""
"2019M04","Luxembourg","Index, 2015=100","All-items HICP","105.92",""
"2019M04","Hungary","Index, 2015=100","All-items HICP","109.20",""
"2019M04","Malta","Index, 2015=100","All-items HICP","105.57",""
"2019M04","Netherlands","Index, 2015=100","All-items HICP","106.11",""
"2019M04","Austria","Index, 2015=100","All-items HICP","107.12",""
"2019M04","Poland","Index, 2015=100","All-items HICP","104.7",""
"2019M04","Portugal","Index, 2015=100","All-items HICP","104.60",""
"2019M04","Romania","Index, 2015=100","All-items HICP","108.30",""
"2019M04","Slovenia","Index, 2015=100","All-items HICP","104.93",""
"2019M04","Slovakia","Index, 2015=100","All-items HICP","106.01",""
"2019M04","Finland","Index, 2015=100","All-items HICP","103.90",""
"2019M04","Sweden","Index, 2015=100","All-items HICP","106.82",""
"2019M05","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.44",""
"2019M05","Belgium","Index, 2015=100","All-items HICP","108.16",""
"2019M05","Bulgaria","Index, 2015=100","All-items HICP","104.76",""
"2019M05","Czechia","Index, 2015=100","All-items HICP","107.8",""
"2019M05","Denmark","Index, 2015=100","All-items HICP","102.7",""
"2019M05","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.7",""
"2019M05","Estonia","Index, 2015=100","All-items HICP","110.93",""
"2019M05","Ireland","Index, 2015=100","All-items HICP","101.9",""
"2019M05","Greece","Index, 2015=100","All-items HICP","102.93",""
"2019M05","Spain","Index, 2015=100","All-items HICP","105.31",""
"2019M05","France","Index, 2015=100","All-items HICP","105.06",""
"2019M05","Croatia","Index, 2015=100","All-items HICP","103.30",""
"2019M05","Italy","Index, 2015=100","All-items HICP","104.1",""
"2019M05","Cyprus","Index, 2015=100","All-items HICP","101.03",""
"2019M05","Latvia","Index, 2015=100","All-items HICP","109.53",""
"2019M05","Lithuania","Index, 2015=100","All-items HICP","110.15",""
"2019M05","Luxembourg","Index, 2015=100","All-items HICP","106.47",""
"2019M05","Hungary","Index, 2015=100","All-items HICP","110.00",""
"2019M05","Malta","Index, 2015=100","All-items HICP","107.02",""
"2019M05","Netherlands","Index, 2015=100","All-items HICP","105.82",""
"2019M05","Austria","Index, 2015=100","All-items HICP","107.18",""
"2019M05","Poland","Index, 2015=100","All-items HICP","105.0",""
"2019M05","Portugal","Index, 2015=100","All-items HICP","104.87",""
"2019M05","Romania","Index, 2015=100","All-items HICP","108.86",""
"2019M05","Slovenia","Index, 2015=100","All-items HICP","105.75",""
"2019M05","Slovakia","Index, 2015=100","All-items HICP","106.39",""
"2019M05","Finland","Index, 2015=100","All-items HICP","103.67",""
"2019M05","Sweden","Index, 2015=100","All-items HICP","107.12",""
"2019M06","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.57",""
"2019M06","Belgium","Index, 2015=100","All-items HICP","108.09",""
"2019M06","Bulgaria","Index, 2015=100","All-items HICP","104.73",""
"2019M06","Czechia","Index, 2015=100","All-items HICP","108.0",""
"2019M06","Denmark","Index, 2015=100","All-items HICP","102.4",""
"2019M06","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","106.0",""
"2019M06","Estonia","Index, 2015=100","All-items HICP","111.47",""
"2019M06","Ireland","Index, 2015=100","All-items HICP","102.1",""
"2019M06","Greece","Index, 2015=100","All-items HICP","103.54",""
"2019M06","Spain","Index, 2015=100","All-items HICP","105.18",""
"2019M06","France","Index, 2015=100","All-items HICP","105.35",""
"2019M06","Croatia","Index, 2015=100","All-items HICP","103.59",""
"2019M06","Italy","Index, 2015=100","All-items HICP","104.2",""
"2019M06","Cyprus","Index, 2015=100","All-items HICP","102.26",""
"2019M06","Latvia","Index, 2015=100","All-items HICP","109.85",""
"2019M06","Lithuania","Index, 2015=100","All-items HICP","109.87",""
"2019M06","Luxembourg","Index, 2015=100","All-items HICP","106.11",""
"2019M06","Hungary","Index, 2015=100","All-items HICP","109.75",""
"2019M06","Malta","Index, 2015=100","All-items HICP","108.45",""
"2019M06","Netherlands","Index, 2015=100","All-items HICP","105.67",""
"2019M06","Austria","Index, 2015=100","All-items HICP","107.11",""
"2019M06","Poland","Index, 2015=100","All-items HICP","105.2",""
"2019M06","Portugal","Index, 2015=100","All-items HICP","105.27",""
"2019M06","Romania","Index, 2015=100","All-items HICP","108.43",""
"2019M06","Slovenia","Index, 2015=100","All-items HICP","106.10",""
"2019M06","Slovakia","Index, 2015=100","All-items HICP","106.49",""
"2019M06","Finland","Index, 2015=100","All-items HICP","103.71",""
"2019M06","Sweden","Index, 2015=100","All-items HICP","106.94",""
"2019M07","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.22",""
"2019M07","Belgium","Index, 2015=100","All-items HICP","107.21",""
"2019M07","Bulgaria","Index, 2015=100","All-items HICP","106.13",""
"2019M07","Czechia","Index, 2015=100","All-items HICP","108.4",""
"2019M07","Denmark","Index, 2015=100","All-items HICP","103.1",""
"2019M07","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","106.4",""
"2019M07","Estonia","Index, 2015=100","All-items HICP","111.10",""
"2019M07","Ireland","Index, 2015=100","All-items HICP","101.9",""
"2019M07","Greece","Index, 2015=100","All-items HICP","102.32",""
"2019M07","Spain","Index, 2015=100","All-items HICP","103.98",""
"2019M07","France","Index, 2015=100","All-items HICP","105.11",""
"2019M07","Croatia","Index, 2015=100","All-items HICP","104.12",""
"2019M07","Italy","Index, 2015=100","All-items HICP","102.3",""
"2019M07","Cyprus","Index, 2015=100","All-items HICP","101.81",""
"2019M07","Latvia","Index, 2015=100","All-items HICP","108.89",""
"2019M07","Lithuania","Index, 2015=100","All-items HICP","109.51",""
"2019M07","Luxembourg","Index, 2015=100","All-items HICP","105.30",""
"2019M07","Hungary","Index, 2015=100","All-items HICP","109.98",""
"2019M07","Malta","Index, 2015=100","All-items HICP","108.76",""
"2019M07","Netherlands","Index, 2015=100","All-items HICP","106.67",""
"2019M07","Austria","Index, 2015=100","All-items HICP","106.26",""
"2019M07","Poland","Index, 2015=100","All-items HICP","105.2",""
"2019M07","Portugal","Index, 2015=100","All-items HICP","103.46",""
"2019M07","Romania","Index, 2015=100","All-items HICP","108.23",""
"2019M07","Slovenia","Index, 2015=100","All-items HICP","105.38",""
"2019M07","Slovakia","Index, 2015=100","All-items HICP","106.64",""
"2019M07","Finland","Index, 2015=100","All-items HICP","103.38",""
"2019M07","Sweden","Index, 2015=100","All-items HICP","107.45",""
"2019M08","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.31",""
"2019M08","Belgium","Index, 2015=100","All-items HICP","108.34",""
"2019M08","Bulgaria","Index, 2015=100","All-items HICP","106.33",""
"2019M08","Czechia","Index, 2015=100","All-items HICP","108.5",""
"2019M08","Denmark","Index, 2015=100","All-items HICP","102.7",""
"2019M08","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","106.3",""
"2019M08","Estonia","Index, 2015=100","All-items HICP","111.87",""
"2019M08","Ireland","Index, 2015=100","All-items HICP","102.3",""
"2019M08","Greece","Index, 2015=100","All-items HICP","101.74",""
"2019M08","Spain","Index, 2015=100","All-items HICP","103.87",""
"2019M08","France","Index, 2015=100","All-items HICP","105.67",""
"2019M08","Croatia","Index, 2015=100","All-items HICP","103.73",""
"2019M08","Italy","Index, 2015=100","All-items HICP","102.3",""
"2019M08","Cyprus","Index, 2015=100","All-items HICP","103.49",""
"2019M08","Latvia","Index, 2015=100","All-items HICP","109.08",""
"2019M08","Lithuania","Index, 2015=100","All-items HICP","109.03",""
"2019M08","Luxembourg","Index, 2015=100","All-items HICP","106.54",""
"2019M08","Hungary","Index, 2015=100","All-items HICP","109.89",""
"2019M08","Malta","Index, 2015=100","All-items HICP","109.63",""
"2019M08","Netherlands","Index, 2015=100","All-items HICP","107.32",""
"2019M08","Austria","Index, 2015=100","All-items HICP","106.34",""
"2019M08","Poland","Index, 2015=100","All-items HICP","105.1",""
"2019M08","Portugal","Index, 2015=100","All-items HICP","103.34",""
"2019M08","Romania","Index, 2015=100","All-items HICP","108.24",""
"2019M08","Slovenia","Index, 2015=100","All-items HICP","105.79",""
"2019M08","Slovakia","Index, 2015=100","All-items HICP","106.87",""
"2019M08","Finland","Index, 2015=100","All-items HICP","103.79",""
"2019M08","Sweden","Index, 2015=100","All-items HICP","106.91",""
"2019M09","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.49",""
"2019M09","Belgium","Index, 2015=100","All-items HICP","107.70",""
"2019M09","Bulgaria","Index, 2015=100","All-items HICP","105.07",""
"2019M09","Czechia","Index, 2015=100","All-items HICP","108.0",""
"2019M09","Denmark","Index, 2015=100","All-items HICP","102.4",""
"2019M09","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","106.2",""
"2019M09","Estonia","Index, 2015=100","All-items HICP","111.70",""
"2019M09","Ireland","Index, 2015=100","All-items HICP","102.0",""
"2019M09","Greece","Index, 2015=100","All-items HICP","103.30",""
"2019M09","Spain","Index, 2015=100","All-items HICP","104.28",""
"2019M09","France","Index, 2015=100","All-items HICP","105.28",""
"2019M09","Croatia","Index, 2015=100","All-items HICP","103.54",""
"2019M09","Italy","Index, 2015=100","All-items HICP","103.7",""
"2019M09","Cyprus","Index, 2015=100","All-items HICP","101.65",""
"2019M09","Latvia","Index, 2015=100","All-items HICP","108.91",""
"2019M09","Lithuania","Index, 2015=100","All-items HICP","110.02",""
"2019M09","Luxembourg","Index, 2015=100","All-items HICP","106.50",""
"2019M09","Hungary","Index, 2015=100","All-items HICP","109.91",""
"2019M09","Malta","Index, 2015=100","All-items HICP","108.44",""
"2019M09","Netherlands","Index, 2015=100","All-items HICP","106.16",""
"2019M09","Austria","Index, 2015=100","All-items HICP","107.42",""
"2019M09","Poland","Index, 2015=100","All-items HICP","105.2",""
"2019M09","Portugal","Index, 2015=100","All-items HICP","104.76",""
"2019M09","Romania","Index, 2015=100","All-items HICP","108.30",""
"2019M09","Slovenia","Index, 2015=100","All-items HICP","105.64",""
"2019M09","Slovakia","Index, 2015=100","All-items HICP","106.97",""
"2019M09","Finland","Index, 2015=100","All-items HICP","103.83",""
"2019M09","Sweden","Index, 2015=100","All-items HICP","107.43",""
"2019M10","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.67",""
"2019M10","Belgium","Index, 2015=100","All-items HICP","108.01",""
"2019M10","Bulgaria","Index, 2015=100","All-items HICP","105.23",""
"2019M10","Czechia","Index, 2015=100","All-items HICP","108.5",""
"2019M10","Denmark","Index, 2015=100","All-items HICP","102.9",""
"2019M10","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","106.3",""
"2019M10","Estonia","Index, 2015=100","All-items HICP","111.45",""
"2019M10","Ireland","Index, 2015=100","All-items HICP","101.8",""
"2019M10","Greece","Index, 2015=100","All-items HICP","103.23",""
"2019M10","Spain","Index, 2015=100","All-items HICP","104.97",""
"2019M10","France","Index, 2015=100","All-items HICP","105.20",""
"2019M10","Croatia","Index, 2015=100","All-items HICP","103.79",""
"2019M10","Italy","Index, 2015=100","All-items HICP","103.9",""
"2019M10","Cyprus","Index, 2015=100","All-items HICP","101.27",""
"2019M10","Latvia","Index, 2015=100","All-items HICP","109.06",""
"2019M10","Lithuania","Index, 2015=100","All-items HICP","110.10",""
"2019M10","Luxembourg","Index, 2015=100","All-items HICP","106.53",""
"2019M10","Hungary","Index, 2015=100","All-items HICP","110.58",""
"2019M10","Malta","Index, 2015=100","All-items HICP","106.90",""
"2019M10","Netherlands","Index, 2015=100","All-items HICP","106.82",""
"2019M10","Austria","Index, 2015=100","All-items HICP","107.72",""
"2019M10","Poland","Index, 2015=100","All-items HICP","105.5",""
"2019M10","Portugal","Index, 2015=100","All-items HICP","104.39",""
"2019M10","Romania","Index, 2015=100","All-items HICP","108.68",""
"2019M10","Slovenia","Index, 2015=100","All-items HICP","105.74",""
"2019M10","Slovakia","Index, 2015=100","All-items HICP","106.87",""
"2019M10","Finland","Index, 2015=100","All-items HICP","103.98",""
"2019M10","Sweden","Index, 2015=100","All-items HICP","107.57",""
"2019M11","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","105.42",""
"2019M11","Belgium","Index, 2015=100","All-items HICP","108.02",""
"2019M11","Bulgaria","Index, 2015=100","All-items HICP","105.56",""
"2019M11","Czechia","Index, 2015=100","All-items HICP","108.6",""
"2019M11","Denmark","Index, 2015=100","All-items HICP","102.6",""
"2019M11","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.4",""
"2019M11","Estonia","Index, 2015=100","All-items HICP","110.95",""
"2019M11","Ireland","Index, 2015=100","All-items HICP","101.6",""
"2019M11","Greece","Index, 2015=100","All-items HICP","102.51",""
"2019M11","Spain","Index, 2015=100","All-items HICP","105.01",""
"2019M11","France","Index, 2015=100","All-items HICP","105.27",""
"2019M11","Croatia","Index, 2015=100","All-items HICP","103.39",""
"2019M11","Italy","Index, 2015=100","All-items HICP","103.6",""
"2019M11","Cyprus","Index, 2015=100","All-items HICP","100.73",""
"2019M11","Latvia","Index, 2015=100","All-items HICP","108.68",""
"2019M11","Lithuania","Index, 2015=100","All-items HICP","110.10",""
"2019M11","Luxembourg","Index, 2015=100","All-items HICP","106.56",""
"2019M11","Hungary","Index, 2015=100","All-items HICP","110.66",""
"2019M11","Malta","Index, 2015=100","All-items HICP","103.69",""
"2019M11","Netherlands","Index, 2015=100","All-items HICP","106.01",""
"2019M11","Austria","Index, 2015=100","All-items HICP","107.92",""
"2019M11","Poland","Index, 2015=100","All-items HICP","105.6",""
