time,country,crude_oil_100,natural_gas_100,coal_100,elec_100,steel_100,copper_100,aluminum_100
2018M04,Estonia,114.49,93.81,159.17,85.64,179.98,109.25,104.02
2018M04,Ireland,114.49,93.81,159.17,87.08,179.98,109.25,104.02
2018M04,Greece,114.49,93.81,159.17,88.44,179.98,109.25,104.02
2018M04,Spain,114.49,93.81,159.17,89.87,179.98,109.25,104.02
2018M04,France,114.49,93.81,159.17,91.31,179.98,109.25,104.02
2018M04,Croatia,114.49,93.81,159.17,92.67,179.98,109.25,104.02
2018M04,Italy,114.49,93.81,159.17,100.72,179.98,109.25,104.02
2018M04,Cyprus,114.49,93.81,159.17,101.17,179.98,109.25,104.02
2018M04,Latvia,114.49,93.81,159.17,101.63,179.98,109.25,104.02
2018M04,Lithuania,114.49,93.81,159.17,101.99,179.98,109.25,104.02
2018M04,Luxembourg,114.49,93.81,159.17,102.44,179.98,109.25,104.02
2018M04,Hungary,114.49,93.81,159.17,102.89,179.98,109.25,104.02
2018M04,Malta,114.49,93.81,159.17,103.31,179.98,109.25,104.02
2018M04,Netherlands,114.49,93.81,159.17,103.14,179.98,109.25,104.02
2018M04,Austria,114.49,93.81,159.17,102.97,179.98,109.25,104.02
2018M04,Poland,114.49,93.81,159.17,102.72,179.98,109.25,104.02
2018M04,Portugal,114.49,93.81,159.17,102.56,179.98,109.25,104.02
2018M04,Romania,114.49,93.81,159.17,102.4,179.98,109.25,104.02
2018M04,Slovenia,114.49,93.81,159.17,85.22,179.98,109.25,104.02
2018M04,Slovakia,114.49,93.81,159.17,85.27,179.98,109.25,104.02
2018M04,Finland,114.49,93.81,159.17,85.27,179.98,109.25,104.02
2018M04,Sweden,114.49,93.81,159.17,85.32,179.98,109.25,104.02
2018M05,EU,127.53,97.19,176.38,85.37,188.76,107.28,106.1
2018M05,Belgium,127.53,97.19,176.38,85.37,188.76,107.28,106.1
2018M05,Bulgaria,127.53,97.19,176.38,100.42,188.76,107.28,106.1
2018M05,Czechia,127.53,97.19,176.38,95.97,188.76,107.28,106.1
2018M05,Denmark,127.53,97.19,176.38,91.57,188.76,107.28,106.1
2018M05,Germany,127.53,97.19,176.38,87.12,188.76,107.28,106.1
2018M05,Estonia,127.53,97.19,176.38,82.67,188.76,107.28,106.1
2018M05,Ireland,127.53,97.19,176.38,78.28,188.76,107.28,106.1
2018M05,Greece,127.53,97.19,176.38,97.86,188.76,107.28,106.1
2018M05,Spain,127.53,97.19,176.38,98.07,188.76,107.28,106.1
2018M05,France,127.53,97.19,176.38,98.27,188.76,107.28,106.1
2018M05,Croatia,127.53,97.19,176.38,98.47,188.76,107.28,106.1
2018M05,Italy,127.53,97.19,176.38,98.61,188.76,107.28,106.1
2018M05,Cyprus,127.53,97.19,176.38,98.81,188.76,107.28,106.1
2018M05,Latvia,127.53,97.19,176.38,98.4,188.76,107.28,106.1
2018M05,Lithuania,127.53,97.19,176.38,98.4,188.76,107.28,106.1
2018M05,Luxembourg,127.53,97.19,176.38,98.4,188.76,107.28,106.1
2018M05,Hungary,127.53,97.19,176.38,98.4,188.76,107.28,106.1
2018M05,Malta,127.53,97.19,176.38,98.33,188.76,107.28,106.1
2018M05,Netherlands,127.53,97.19,176.38,98.33,188.76,107.28,106.1
2018M05,Austria,127.53,97.19,176.38,101.67,188.76,107.28,106.1
2018M05,Poland,127.53,97.19,176.38,101.72,188.76,107.28,106.1
2018M05,Portugal,127.53,97.19,176.38,101.72,188.76,107.28,106.1
2018M05,Romania,127.53,97.19,176.38,101.77,188.76,107.28,106.1
2018M05,Slovenia,127.53,97.19,176.38,101.82,188.76,107.28,106.1
2018M05,Slovakia,127.53,97.19,176.38,101.82,188.76,107.28,106.1
2018M05,Finland,127.53,97.19,176.38,91.26,188.76,107.28,106.1
2018M05,Sweden,127.53,97.19,176.38,91.83,188.76,107.28,106.1
2018M06,EU,124.76,103.77,183.19,92.4,191.23,107.56,106.33
2018M06,Belgium,124.76,103.77,183.19,92.97,191.23,107.56,106.33
2018M06,Bulgaria,124.76,103.77,183.19,93.54,191.23,107.56,106.33
2018M06,Czechia,124.76,103.77,183.19,94.11,191.23,107.56,106.33
2018M06,Denmark,124.76,103.77,183.19,102.13,191.23,107.56,106.33
2018M06,Germany,124.76,103.77,183.19,102.13,191.23,107.56,106.33
2018M06,Estonia,124.76,103.77,183.19,102.21,191.23,107.56,106.33
2018M06,Ireland,124.76,103.77,183.19,102.21,191.23,107.56,106.33
2018M06,Greece,124.76,103.77,183.19,102.29,191.23,107.56,106.33
2018M06,Spain,124.76,103.77,183.19,102.37,191.23,107.56,106.33
2018M06,France,124.76,103.77,183.19,97.72,191.23,107.56,106.33
2018M06,Croatia,124.76,103.77,183.19,98.02,191.23,107.56,106.33
2018M06,Italy,124.76,103.77,183.19,98.38,191.23,107.56,106.33
2018M06,Cyprus,124.76,103.77,183.19,98.74,191.23,107.56,106.33
2018M06,Latvia,124.76,103.77,183.19,99.05,191.23,107.56,106.33
2018M06,Lithuania,124.76,103.77,183.19,99.42,191.23,107.56,106.33
2018M06,Luxembourg,124.76,103.77,183.19,99.06,191.23,107.56,106.33
2018M06,Hungary,124.76,103.77,183.19,99.73,191.23,107.56,106.33
2018M06,Malta,124.76,103.77,183.19,100.5,191.23,107.56,106.33
2018M06,Netherlands,124.76,103.77,183.19,101.17,191.23,107.56,106.33
2018M06,Austria,124.76,103.77,183.19,101.84,191.23,107.56,106.33
2018M06,Poland,124.76,103.77,183.19,102.6,191.23,107.56,106.33
2018M06,Portugal,124.76,103.77,183.19,109.95,191.23,107.56,106.33
2018M06,Romania,124.76,103.77,183.19,111.39,191.23,107.56,106.33
2018M06,Slovenia,124.76,103.77,183.19,112.72,191.23,107.56,106.33
2018M06,Slovakia,124.76,103.77,183.19,114.05,191.23,107.56,106.33
2018M06,Finland,124.76,103.77,183.19,115.49,191.23,107.56,106.33
2018M06,Sweden,124.76,103.77,183.19,116.93,191.23,107.56,106.33
2018M07,EU,124.76,103.77,192.0,96.7,189.99,107.56,106.33
2018M07,Belgium,124.76,103.77,192.0,97.65,189.99,107.56,106.33
2018M07,Bulgaria,124.76,103.77,192.0,98.6,189.99,107.56,106.33
2018M07,Czechia,124.76,103.77,192.0,99.56,189.99,107.56,106.33
2018M07,Denmark,124.76,103.77,192.0,100.57,189.99,107.56,106.33
2018M07,Germany,124.76,103.77,192.0,101.53,189.99,107.56,106.33
2018M07,Estonia,124.76,103.77,192.0,107.91,189.99,107.56,106.33
2018M07,Ireland,124.76,103.77,192.0,108.73,189.99,107.56,106.33
2018M07,Greece,124.76,103.77,192.0,109.49,189.99,107.56,106.33
2018M07,Spain,124.76,103.77,192.0,110.31,189.99,107.56,106.33
2018M07,France,124.76,103.77,192.0,111.13,189.99,107.56,106.33
2018M07,Croatia,124.76,103.77,192.0,111.9,189.99,107.56,106.33
2018M07,Italy,124.76,103.77,192.0,108.08,189.99,107.56,106.33
2018M07,Cyprus,124.76,103.77,192.0,108.54,189.99,107.56,106.33
2018M07,Latvia,124.76,103.77,192.0,109.09,189.99,107.56,106.33
2018M07,Lithuania,124.76,103.77,192.0,109.56,189.99,107.56,106.33
2018M07,Luxembourg,124.76,103.77,192.0,110.02,189.99,107.56,106.33
2018M07,Hungary,124.76,103.77,192.0,110.58,189.99,107.56,106.33
2018M07,Malta,124.76,103.77,192.0,107.28,189.99,107.56,106.33
2018M07,Netherlands,124.76,103.77,192.0,108.37,189.99,107.56,106.33
2018M07,Austria,124.76,103.77,192.0,109.46,189.99,107.56,106.33
2018M07,Poland,124.76,103.77,192.0,110.55,189.99,107.56,106.33
2018M07,Portugal,124.76,103.77,192.0,111.64,189.99,107.56,106.33
2018M07,Romania,124.76,103.77,192.0,112.73,189.99,107.56,106.33
2018M07,Slovenia,124.76,103.77,192.0,104.23,189.99,107.56,106.33
2018M07,Slovakia,124.76,103.77,192.0,103.22,189.99,107.56,106.33
2018M07,Finland,124.76,103.77,192.0,102.25,189.99,107.56,106.33
2018M07,Sweden,124.76,103.77,192.0,101.28,189.99,107.56,106.33
2018M08,EU,127.29,97.76,188.97,100.27,209.27,99.06,106.72
2018M08,Belgium,127.29,97.76,188.97,99.26,209.27,99.06,106.72
2018M08,Bulgaria,127.29,97.76,188.97,99.13,209.27,99.06,106.72
2018M08,Czechia,127.29,97.76,188.97,99.44,209.27,99.06,106.72
2018M08,Denmark,127.29,97.76,188.97,99.75,209.27,99.06,106.72
2018M08,Germany,127.29,97.76,188.97,100.06,209.27,99.06,106.72
2018M08,Estonia,127.29,97.76,188.97,100.37,209.27,99.06,106.72
2018M08,Ireland,127.29,97.76,188.97,100.68,209.27,99.06,106.72
2018M08,Greece,127.29,97.76,188.97,108.93,209.27,99.06,106.72
2018M08,Spain,127.29,97.76,188.97,108.32,209.27,99.06,106.72
2018M08,France,127.29,97.76,188.97,107.62,209.27,99.06,106.72
2018M08,Croatia,127.29,97.76,188.97,106.92,209.27,99.06,106.72
2018M08,Italy,127.29,97.76,188.97,106.31,209.27,99.06,106.72
2018M08,Cyprus,127.29,97.76,188.97,105.69,209.27,99.06,106.72
2018M08,Latvia,127.29,97.76,188.97,98.02,209.27,99.06,106.72
2018M08,Lithuania,127.29,97.76,188.97,98.18,209.27,99.06,106.72
2018M08,Luxembourg,127.29,97.76,188.97,98.4,209.27,99.06,106.72
2018M08,Hungary,127.29,97.76,188.97,98.56,209.27,99.06,106.72
2018M08,Malta,127.29,97.76,188.97,98.72,209.27,99.06,106.72
2018M08,Netherlands,127.29,97.76,188.97,98.94,209.27,99.06,106.72
2018M08,Austria,127.29,97.76,188.97,84.15,209.27,99.06,106.72
2018M08,Poland,127.29,97.76,188.97,83.64,209.27,99.06,106.72
2018M08,Portugal,127.29,97.76,188.97,83.17,209.27,99.06,106.72
2018M08,Romania,127.29,97.76,188.97,82.65,209.27,99.06,106.72
2018M08,Slovenia,127.29,97.76,188.97,82.13,209.27,99.06,106.72
2018M08,Slovakia,127.29,97.76,188.97,81.66,209.27,99.06,106.72
2018M08,Finland,127.29,97.76,188.97,89.87,209.27,99.06,106.72
2018M08,Sweden,127.29,97.76,188.97,90.5,209.27,99.06,106.72
2018M09,EU,130.43,100.64,182.32,91.12,206.88,92.74,106.97
2018M09,Belgium,130.43,100.64,182.32,91.75,206.88,92.74,106.97
2018M09,Bulgaria,130.43,100.64,182.32,92.43,206.88,92.74,106.97
2018M09,Czechia,130.43,100.64,182.32,93.06,206.88,92.74,106.97
2018M09,Denmark,130.43,100.64,182.32,97.5,206.88,92.74,106.97
2018M09,Germany,130.43,100.64,182.32,98.92,206.88,92.74,106.97
2018M09,Estonia,130.43,100.64,182.32,100.41,206.88,92.74,106.97
2018M09,Ireland,130.43,100.64,182.32,101.84,206.88,92.74,106.97
2018M09,Greece,130.43,100.64,182.32,103.27,206.88,92.74,106.97
2018M09,Spain,130.43,100.64,182.32,104.76,206.88,92.74,106.97
2018M09,France,130.43,100.64,182.32,96.13,206.88,92.74,106.97
2018M09,Croatia,130.43,100.64,182.32,97.25,206.88,92.74,106.97
2018M09,Italy,130.43,100.64,182.32,98.44,206.88,92.74,106.97
2018M09,Cyprus,130.43,100.64,182.32,99.55,206.88,92.74,106.97
2018M09,Latvia,130.43,100.64,182.32,100.73,206.88,92.74,106.97
2018M09,Lithuania,130.43,100.64,182.32,101.92,206.88,92.74,106.97
2018M09,Luxembourg,130.43,100.64,182.32,88.35,206.88,92.74,106.97
2018M09,Hungary,130.43,100.64,182.32,90.12,206.88,92.74,106.97
2018M09,Malta,130.43,100.64,182.32,91.84,206.88,92.74,106.97
2018M09,Netherlands,130.43,100.64,182.32,93.6,206.88,92.74,106.97
2018M09,Austria,130.43,100.64,182.32,95.37,206.88,92.74,106.97
2018M09,Poland,130.43,100.64,182.32,97.1,206.88,92.74,106.97
2018M09,Portugal,130.43,100.64,182.32,111.45,206.88,92.74,106.97
2018M09,Romania,130.43,100.64,182.32,110.39,206.88,92.74,106.97
2018M09,Slovenia,130.43,100.64,182.32,109.33,206.88,92.74,106.97
2018M09,Slovakia,130.43,100.64,182.32,108.27,206.88,92.74,106.97
2018M09,Finland,130.43,100.64,182.32,107.21,206.88,92.74,106.97
2018M09,Sweden,130.43,100.64,182.32,106.15,206.88,92.74,106.97
2018M10,EU,136.33,105.74,168.46,97.79,210.77,97.93,107.16
2018M10,Belgium,136.33,105.74,168.46,97.85,210.77,97.93,107.16
2018M10,Bulgaria,136.33,105.74,168.46,97.91,210.77,97.93,107.16
2018M10,Czechia,136.33,105.74,168.46,98.04,210.77,97.93,107.16
2018M10,Denmark,136.33,105.74,168.46,98.1,210.77,97.93,107.16
2018M10,Germany,136.33,105.74,168.46,98.16,210.77,97.93,107.16
2018M10,Estonia,136.33,105.74,168.46,94.1,210.77,97.93,107.16
2018M10,Ireland,136.33,105.74,168.46,94.18,210.77,97.93,107.16
2018M10,Greece,136.33,105.74,168.46,94.26,210.77,97.93,107.16
2018M10,Spain,136.33,105.74,168.46,94.34,210.77,97.93,107.16
2018M10,France,136.33,105.74,168.46,94.42,210.77,97.93,107.16
2018M10,Croatia,136.33,105.74,168.46,94.5,210.77,97.93,107.16
2018M10,Italy,136.33,105.74,168.46,103.33,210.77,97.93,107.16
2018M10,Cyprus,136.33,105.74,168.46,104.14,210.77,97.93,107.16
2018M10,Latvia,136.33,105.74,168.46,104.86,210.77,97.93,107.16
2018M10,Lithuania,136.33,105.74,168.46,105.67,210.77,97.93,107.16
2018M10,Luxembourg,136.33,105.74,168.46,106.48,210.77,97.93,107.16
2018M10,Hungary,136.33,105.74,168.46,107.2,210.77,97.93,107.16
2018M10,Malta,136.33,105.74,168.46,102.24,210.77,97.93,107.16
2018M10,Netherlands,136.33,105.74,168.46,104.63,210.77,97.93,107.16
2018M10,Austria,136.33,105.74,168.46,107.03,210.77,97.93,107.16
2018M10,Poland,136.33,105.74,168.46,109.42,210.77,97.93,107.16
2018M10,Portugal,136.33,105.74,168.46,111.89,210.77,97.93,107.16
2018M10,Romania,136.33,105.74,168.46,114.28,210.77,97.93,107.16
2018M10,Slovenia,136.33,105.74,168.46,85.43,210.77,97.93,107.16
2018M10,Slovakia,136.33,105.74,168.46,85.38,210.77,97.93,107.16
2018M10,Finland,136.33,105.74,168.46,85.33,210.77,97.93,107.16
2018M10,Sweden,136.33,105.74,168.46,85.28,210.77,97.93,107.16
2018M11,EU,120.69,115.48,162.85,85.17,160.5,94.15,107.41
2018M11,Belgium,120.69,115.48,162.85,85.12,160.5,94.15,107.41
2018M11,Bulgaria,120.69,115.48,162.85,73.83,160.5,94.15,107.41
2018M11,Czechia,120.69,115.48,162.85,77.47,160.5,94.15,107.41
2018M11,Denmark,120.69,115.48,162.85,81.11,160.5,94.15,107.41
2018M11,Germany,120.69,115.48,162.85,84.75,160.5,94.15,107.41
2018M11,Estonia,120.69,115.48,162.85,88.33,160.5,94.15,107.41
2018M11,Ireland,120.69,115.48,162.85,91.97,160.5,94.15,107.41
2018M11,Greece,120.69,115.48,162.85,99.0,160.5,94.15,107.41
2018M11,Spain,120.69,115.48,162.85,99.47,160.5,94.15,107.41
2018M11,France,120.69,115.48,162.85,99.94,160.5,94.15,107.41
2018M11,Croatia,120.69,115.48,162.85,100.41,160.5,94.15,107.41
2018M11,Italy,120.69,115.48,162.85,100.88,160.5,94.15,107.41
2018M11,Cyprus,120.69,115.48,162.85,101.34,160.5,94.15,107.41
2018M11,Latvia,120.69,115.48,162.85,98.33,160.5,94.15,107.41
2018M11,Lithuania,120.69,115.48,162.85,99.52,160.5,94.15,107.41
2018M11,Luxembourg,120.69,115.48,162.85,100.64,160.5,94.15,107.41
2018M11,Hungary,120.69,115.48,162.85,101.76,160.5,94.15,107.41
2018M11,Malta,120.69,115.48,162.85,102.95,160.5,94.15,107.41
2018M11,Netherlands,120.69,115.48,162.85,104.14,160.5,94.15,107.41
2018M11,Austria,120.69,115.48,162.85,101.89,160.5,94.15,107.41
2018M11,Poland,120.69,115.48,162.85,100.62,160.5,94.15,107.41
2018M11,Portugal,120.69,115.48,162.85,99.4,160.5,94.15,107.41
2018M11,Romania,120.69,115.48,162.85,98.13,160.5,94.15,107.41
2018M11,Slovenia,120.69,115.48,162.85,96.85,160.5,94.15,107.41
2018M11,Slovakia,120.69,115.48,162.85,95.63,160.5,94.15,107.41
2018M11,Finland,120.69,115.48,162.85,94.68,160.5,94.15,107.41
2018M11,Sweden,120.69,115.48,162.85,96.23,160.5,94.15,107.41
2018M12,EU,97.57,159.19,163.4,97.78,176.85,98.53,107.6
2018M12,Belgium,97.57,159.19,163.4,99.32,176.85,98.53,107.6
2018M12,Bulgaria,97.57,159.19,163.4,100.87,176.85,98.53,107.6
2018M12,Czechia,97.57,159.19,163.4,102.42,176.85,98.53,107.6
2018M12,Denmark,97.57,159.19,163.4,102.36,176.85,98.53,107.6
2018M12,Germany,97.57,159.19,163.4,103.55,176.85,98.53,107.6
2018M12,Estonia,97.57,159.19,163.4,104.66,176.85,98.53,107.6
2018M12,Ireland,97.57,159.19,163.4,105.85,176.85,98.53,107.6
2018M12,Greece,97.57,159.19,163.4,107.04,176.85,98.53,107.6
2018M12,Spain,97.57,159.19,163.4,108.15,176.85,98.53,107.6
2018M12,France,97.57,159.19,163.4,99.71,176.85,98.53,107.6
2018M12,Croatia,97.57,159.19,163.4,100.92,176.85,98.53,107.6
2018M12,Italy,97.57,159.19,163.4,102.07,176.85,98.53,107.6
2018M12,Cyprus,97.57,159.19,163.4,103.27,176.85,98.53,107.6
2018M12,Latvia,97.57,159.19,163.4,104.48,176.85,98.53,107.6
2018M12,Lithuania,97.57,159.19,163.4,105.63,176.85,98.53,107.6
2018M12,Luxembourg,97.57,159.19,163.4,103.28,176.85,98.53,107.6
2018M12,Hungary,97.57,159.19,163.4,103.57,176.85,98.53,107.6
2018M12,Malta,97.57,159.19,163.4,103.77,176.85,98.53,107.6
2018M12,Netherlands,97.57,159.19,163.4,103.96,176.85,98.53,107.6
2018M12,Austria,97.57,159.19,163.4,104.25,176.85,98.53,107.6
2018M12,Poland,97.57,159.19,163.4,104.54,176.85,98.53,107.6
2018M12,Portugal,97.57,159.19,163.4,118.25,176.85,98.53,107.6
2018M12,Romania,97.57,159.19,163.4,119.36,176.85,98.53,107.6
2018M12,Slovenia,97.57,159.19,163.4,120.58,176.85,98.53,107.6
2018M12,Slovakia,97.57,159.19,163.4,121.8,176.85,98.53,107.6
2018M12,Finland,97.57,159.19,163.4,122.91,176.85,98.53,107.6
2018M12,Sweden,97.57,159.19,163.4,124.02,176.85,98.53,107.6
2019M01,EU,85.2,102.71,158.51,102.46,174.6,93.81,107.6
2019M01,Belgium,85.2,102.71,158.51,101.85,174.6,93.81,107.6
2019M01,Bulgaria,85.2,102.71,158.51,101.29,174.6,93.81,107.6
2019M01,Czechia,85.2,102.71,158.51,100.67,174.6,93.81,107.6
2019M01,Denmark,85.2,102.71,158.51,100.06,174.6,93.81,107.6
2019M01,Germany,85.2,102.71,158.51,99.5,174.6,93.81,107.6
2019M01,Estonia,85.2,102.71,158.51,112.71,174.6,93.81,107.6
2019M01,Ireland,85.2,102.71,158.51,111.94,174.6,93.81,107.6
2019M01,Greece,85.2,102.71,158.51,111.23,174.6,93.81,107.6
2019M01,Spain,85.2,102.71,158.51,110.53,174.6,93.81,107.6
2019M01,France,85.2,102.71,158.51,109.77,174.6,93.81,107.6
2019M01,Croatia,85.2,102.71,158.51,109.01,174.6,93.81,107.6
2019M01,Italy,85.2,102.71,158.51,111.05,174.6,93.81,107.6
2019M01,Cyprus,85.2,102.71,158.51,110.12,174.6,93.81,107.6
2019M01,Latvia,85.2,102.71,158.51,109.28,174.6,93.81,107.6
2019M01,Lithuania,85.2,102.71,158.51,108.35,174.6,93.81,107.6
2019M01,Luxembourg,85.2,102.71,158.51,107.42,174.6,93.81,107.6
2019M01,Hungary,85.2,102.71,158.51,106.58,174.6,93.81,107.6
2019M01,Malta,85.2,102.71,158.51,113.86,174.6,93.81,107.6
2019M01,Netherlands,85.2,102.71,158.51,114.47,174.6,93.81,107.6
2019M01,Austria,85.2,102.71,158.51,115.09,174.6,93.81,107.6
2019M01,Poland,85.2,102.71,158.51,115.71,174.6,93.81,107.6
2019M01,Portugal,85.2,102.71,158.51,116.39,174.6,93.81,107.6
2019M01,Romania,85.2,102.71,158.51,117.01,174.6,93.81,107.6
2019M01,Slovenia,85.2,102.71,158.51,98.28,174.6,93.81,107.6
2019M01,Slovakia,85.2,102.71,158.51,98.13,174.6,93.81,107.6
2019M01,Finland,85.2,102.71,158.51,97.98,174.6,93.81,107.6
2019M01,Sweden,85.2,102.71,158.51,97.83,174.6,93.81,107.6
2019M02,EU,100.48,99.58,153.79,97.68,173.5,97.29,107.6
2019M02,Belgium,100.48,99.58,153.79,97.53,173.5,97.29,107.6
2019M02,Bulgaria,100.48,99.58,153.79,100.97,173.5,97.29,107.6
2019M02,Czechia,100.48,99.58,153.79,100.49,173.5,97.29,107.6
2019M02,Denmark,100.48,99.58,153.79,100.01,173.5,97.29,107.6
2019M02,Germany,100.48,99.58,153.79,99.53,173.5,97.29,107.6
2019M02,Estonia,100.48,99.58,153.79,99.04,173.5,97.29,107.6
2019M02,Ireland,100.48,99.58,153.79,98.55,173.5,97.29,107.6
2019M02,Greece,100.48,99.58,153.79,104.99,173.5,97.29,107.6
2019M02,Spain,100.48,99.58,153.79,104.73,173.5,97.29,107.6
2019M02,France,100.48,99.58,153.79,104.47,173.5,97.29,107.6
2019M02,Croatia,100.48,99.58,153.79,104.21,173.5,97.29,107.6
2019M02,Italy,100.48,99.58,153.79,103.95,173.5,97.29,107.6
2019M02,Cyprus,100.48,99.58,153.79,103.69,173.5,97.29,107.6
2019M02,Latvia,100.48,99.58,153.79,99.1,173.5,97.29,107.6
2019M02,Lithuania,100.48,99.58,153.79,98.94,173.5,97.29,107.6
2019M02,Luxembourg,100.48,99.58,153.79,98.78,173.5,97.29,107.6
2019M02,Hungary,100.48,99.58,153.79,98.62,173.5,97.29,107.6
2019M02,Malta,100.48,99.58,153.79,98.51,173.5,97.29,107.6
2019M02,Netherlands,100.48,99.58,153.79,98.35,173.5,97.29,107.6
2019M02,Austria,100.48,99.58,153.79,81.15,173.5,97.29,107.6
2019M02,Poland,100.48,99.58,153.79,80.84,173.5,97.29,107.6
2019M02,Portugal,100.48,99.58,153.79,80.53,173.5,97.29,107.6
2019M02,Romania,100.48,99.58,153.79,80.27,173.5,97.29,107.6
2019M02,Slovenia,100.48,99.58,153.79,79.96,173.5,97.29,107.6
2019M02,Slovakia,100.48,99.58,153.79,79.65,173.5,97.29,107.6
2019M02,Finland,100.48,99.58,153.79,93.69,173.5,97.29,107.6
2019M02,Sweden,100.48,99.58,153.79,93.27,173.5,97.29,107.6
2019M03,EU,106.45,98.63,148.5,92.8,170.53,103.67,102.64
2019M03,Belgium,106.45,98.63,148.5,92.38,170.53,103.67,102.64
2019M03,Bulgaria,106.45,98.63,148.5,91.96,170.53,103.67,102.64
2019M03,Czechia,106.45,98.63,148.5,91.49,170.53,103.67,102.64
2019M03,Denmark,106.45,98.63,148.5,106.17,170.53,103.67,102.64
2019M03,Germany,106.45,98.63,148.5,105.63,170.53,103.67,102.64
2019M03,Estonia,106.45,98.63,148.5,105.09,170.53,103.67,102.64
2019M03,Ireland,106.45,98.63,148.5,104.48,170.53,103.67,102.64
2019M03,Greece,106.45,98.63,148.5,103.94,170.53,103.67,102.64
2019M03,Spain,106.45,98.63,148.5,103.4,170.53,103.67,102.64
2019M03,France,106.45,98.63,148.5,103.04,170.53,103.67,102.64
2019M03,Croatia,106.45,98.63,148.5,103.56,170.53,103.67,102.64
2019M03,Italy,106.45,98.63,148.5,104.08,170.53,103.67,102.64
2019M03,Cyprus,106.45,98.63,148.5,104.6,170.53,103.67,102.64
2019M03,Latvia,106.45,98.63,148.5,105.2,170.53,103.67,102.64
2019M03,Lithuania,106.45,98.63,148.5,105.72,170.53,103.67,102.64
2019M03,Luxembourg,106.45,98.63,148.5,98.87,170.53,103.67,102.64
2019M03,Hungary,106.45,98.63,148.5,98.69,170.53,103.67,102.64
2019M03,Malta,106.45,98.63,148.5,98.51,170.53,103.67,102.64
2019M03,Netherlands,106.45,98.63,148.5,98.33,170.53,103.67,102.64
2019M03,Austria,106.45,98.63,148.5,98.15,170.53,103.67,102.64
2019M03,Poland,106.45,98.63,148.5,97.97,170.53,103.67,102.64
2019M03,Portugal,106.45,98.63,148.5,105.08,170.53,103.67,102.64
2019M03,Romania,106.45,98.63,148.5,106.05,170.53,103.67,102.64
2019M03,Slovenia,106.45,98.63,148.5,107.07,170.53,103.67,102.64
2019M03,Slovakia,106.45,98.63,148.5,108.09,170.53,103.67,102.64
2019M03,Finland,106.45,98.63,148.5,109.05,170.53,103.67,102.64
2019M03,Sweden,106.45,98.63,148.5,110.01,170.53,103.67,102.64
2019M04,EU,112.07,93.64,136.41,98.23,191.56,103.44,102.64
2019M04,Belgium,112.07,93.64,136.41,98.42,191.56,103.44,102.64
2019M04,Bulgaria,112.07,93.64,136.41,98.55,191.56,103.44,102.64
2019M04,Czechia,112.07,93.64,136.41,98.74,191.56,103.44,102.64
2019M04,Denmark,112.07,93.64,136.41,98.93,191.56,103.44,102.64
2019M04,Germany,112.07,93.64,136.41,99.06,191.56,103.44,102.64
2019M04,Estonia,112.07,93.64,136.41,94.55,191.56,103.44,102.64
2019M04,Ireland,112.07,93.64,136.41,94.85,191.56,103.44,102.64
2019M04,Greece,112.07,93.64,136.41,95.15,191.56,103.44,102.64
2019M04,Spain,112.07,93.64,136.41,95.45,191.56,103.44,102.64
2019M04,France,112.07,93.64,136.41,95.68,191.56,103.44,102.64
2019M04,Croatia,112.07,93.64,136.41,95.99,191.56,103.44,102.64
2019M04,Italy,112.07,93.64,136.41,108.01,191.56,103.44,102.64
2019M04,Cyprus,112.07,93.64,136.41,108.01,191.56,103.44,102.64
2019M04,Latvia,112.07,93.64,136.41,108.1,191.56,103.44,102.64
2019M04,Lithuania,112.07,93.64,136.41,108.1,191.56,103.44,102.64
2019M04,Luxembourg,112.07,93.64,136.41,108.1,191.56,103.44,102.64
2019M04,Hungary,112.07,93.64,136.41,108.19,191.56,103.44,102.64
2019M04,Malta,112.07,93.64,136.41,116.67,191.56,103.44,102.64
2019M04,Netherlands,112.07,93.64,136.41,116.42,191.56,103.44,102.64
2019M04,Austria,112.07,93.64,136.41,116.26,191.56,103.44,102.64
2019M04,Poland,112.07,93.64,136.41,116.02,191.56,103.44,102.64
2019M04,Portugal,112.07,93.64,136.41,115.86,191.56,103.44,102.64
2019M04,Romania,112.07,93.64,136.41,115.7,191.56,103.44,102.64
2019M04,Slovenia,112.07,93.64,136.41,85.05,191.56,103.44,102.64
2019M04,Slovakia,112.07,93.64,136.41,85.1,191.56,103.44,102.64
2019M04,Finland,112.07,93.64,136.41,85.1,191.56,103.44,102.64
2019M04,Sweden,112.07,93.64,136.41,85.1,191.56,103.44,102.64
2019M05,EU,117.95,90.44,133.53,85.15,175.2,102.16,102.64
2019M05,Belgium,117.95,90.44,133.53,85.2,175.2,102.16,102.64
2019M05,Bulgaria,117.95,90.44,133.53,95.62,175.2,102.16,102.64
2019M05,Czechia,117.95,90.44,133.53,92.15,175.2,102.16,102.64
2019M05,Denmark,117.95,90.44,133.53,88.62,175.2,102.16,102.64
2019M05,Germany,117.95,90.44,133.53,85.09,175.2,102.16,102.64
2019M05,Estonia,117.95,90.44,133.53,81.62,175.2,102.16,102.64
2019M05,Ireland,117.95,90.44,133.53,78.15,175.2,102.16,102.64
2019M05,Greece,117.95,90.44,133.53,101.81,175.2,102.16,102.64
2019M05,Spain,117.95,90.44,133.53,101.74,175.2,102.16,102.64
2019M05,France,117.95,90.44,133.53,101.61,175.2,102.16,102.64
